Country Name,Country Code,Series Name,Series Code,1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Belarus,BLR,"Population, total",SP.POP.TOTL,10117000,10069000,10026738,9979610,9928549,9865548,9796749,9730146,9663915,9604924,9560953,9527985,9506765,9490583,9473172,9464495,9465997,9474511,9489616,9507120
Belarus,BLR,Refugee population by country or territory of asylum,SM.POP.REFG,50,75,260,458,584,618,638,725,725,690,649,609,580,589,595,576,604,925,1809,1632
Belarus,BLR,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,..,..,..,..,12.0799999237061,..,..,..,..,..,..,..
Belgium,BEL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,37019.4490241895,37670.250196573,38923.1665102004,40239.8653051688,40427.1806289943,40962.8509059778,41107.653030404,42417.8471303389,43068.7278314487,43854.8690787415,45013.0737838389,44992.6105422329,43612.1599094618,44380.2374107585,44555.3657083469,44293.673248396,44050.0426751877,44670.3700700927,45067.8291723795,45308.2396090111
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.71019692966735,1.97551160279687,3.56309360324101,3.63384136422489,0.811644082653373,1.78025319722614,0.774498227124099,3.63477668060999,2.09448498638049,2.4991349281154,3.39749322648213,0.747284181825194,-2.28511280262418,2.69514461102349,1.79662997362374,0.137051658923326,-0.0623492152129188,1.64618342341653,1.47605896516781,1.192978839821
Belgium,BEL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Belgium,BEL,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,0.00169216806014967,..,..,..,..,..,..,..
Belgium,BEL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,45.882999420166,45.9420013427734,47.3419990539551,48.7560005187988,47.640998840332,48.0299987792969,47.7060012817383,48.5800018310547,48.8769989013672,48.8139991760254,49.7379989624023,50.0009994506836,49.2820014953613,49.6030006408691,49.375,49.2109985351563,49.0550003051758,49.0349998474121,49.0530014038086,49.0950012207031
Belgium,BEL,Population density (people per sq. km of land area),EN.POP.DNST,..,..,..,338.548546895641,339.71499339498,341.241248348745,342.672820343461,344.159081902246,346.057364597094,348.347357992074,350.914795244386,353.697919418758,356.555250990753,359.827807133421,364.85284015852,367.51142668428,369.313639365918,370.180217965654,372.33143989432,374.774075297226
Belgium,BEL,"Population, total",SP.POP.TOTL,10181245,10203008,10226419,10251250,10286570,10332785,10376133,10421137,10478617,10547958,10625700,10709973,10796493,10895586,11047744,11128246,11182817,11209057,11274196,11348159
Belgium,BEL,Refugee population by country or territory of asylum,SM.POP.REFG,36060,15509,16760,18832,12265,12578,12595,13529,15282,16820,17575,17026,15545,17892,22402,22024,25629,29179,35314,42128
Belgium,BEL,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,8.55000019073486,13.0200004577637,11.2399997711182,11.1599998474121,10.1400003433228,11.0799999237061,10.8599996566772,11.8100004196167,12.3400001525879,12.6800003051758,12.0500001907349,12.1800003051758,..
Belize,BLZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3358.51052496872,3352.85453866553,3513.85527628729,3838.89248817263,3910.1872567279,3997.12068452635,4257.48738791646,4343.17724006303,4342.12889141106,4424.43737866722,4358.46900107434,4385.17593228253,4307.22111778001,4344.15017661252,4333.36177568641,4398.76441758112,4359.71418881586,4440.70118119629,4446.793398992,4319.98840584063
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.54517885789039,3.74095660234622,8.78037145485943,13.0387621268347,5.01566299905735,5.11855944291548,9.32653785760706,4.65046803425612,2.57874203064038,4.58256029684601,1.10431080361893,3.22849497740935,0.713117749543173,3.32444221967359,2.10395080383485,3.82474878288322,1.3140791704012,4.08103402067577,2.2994162006849,-0.778784556460138
Belize,BLZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,82.2716369628906,82.893310546875,83.4971466064453,84.0859451293945,84.6635971069336,85.2340087890625,85.8010711669922,86.3686828613281,86.9407501220703,87.5211639404297,88.1128921508789,88.7151184082031,89.3260955810547,89.9172243747798,90.5672912597656,91.1940155029297,91.8224868774414,92.4512481689453,..,..
Belize,BLZ,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,0.806085588817727,..,..,..,..,..,..,..
Belize,BLZ,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,52.0989990234375,51.5089988708496,52.8279991149902,54.5429992675781,56.015998840332,55.9500007629395,56.3870010375977,56.8089981079102,56.7910003662109,58.4790000915527,59.701000213623,60.5060005187988,57.9990005493164,58.2820014953613,58.689998626709,58.9360008239746,61.1399993896484,61.5849990844727,62.8569984436035,62.2169990539551
Belize,BLZ,Population density (people per sq. km of land area),EN.POP.DNST,9.71530030688295,10.0957474791758,10.4790004384042,10.8423936869794,11.1786058746164,11.4952213941254,11.7987724682157,12.1038579570364,12.4189829022359,12.7464708461201,13.0822884699693,13.4224024550636,13.762779482683,14.0994300745287,14.4319158263919,14.76111354669,15.089039894783,15.4184129767646,15.7513371328365,16.0874177992109
Belize,BLZ,"Population, total",SP.POP.TOTL,221606,230284,239026,247315,254984,262206,269130,276089,283277,290747,298407,306165,313929,321608,329192,336701,344181,351694,359288,366954
Belize,BLZ,Refugee population by country or territory of asylum,SM.POP.REFG,8387,3483,2891,1250,1129,1049,861,732,624,488,358,277,230,134,78,28,21,10,35,..
Belize,BLZ,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,19.0400009155273,..,11.9540004730225,..,..,8.42000007629395,..
Benin,BEN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,654.542811574812,660.631781368267,675.677481564767,694.243748862815,709.469362156737,720.168276979008,722.667195343064,732.335422521139,723.199959377189,730.275255572894,752.215214660521,767.057378825483,763.105014071657,757.695907409377,758.5775214493,773.137026245662,805.944940706022,833.662487448942,827.8459673295,837.341956405278
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.73468837672672,3.96101213801585,5.34144937202619,5.85999210110583,5.33041085668984,4.64447002567962,3.44404484874129,4.42962902368195,1.71157762807456,3.94701374716007,5.98651552196785,4.89339391821042,2.31922692435856,2.11685012701102,2.96275035081007,4.81028341334986,7.19309651870674,6.35752095280107,2.09445798123282,3.98128776722695
Benin,BEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,16.7043552398682,18.0148048400879,19.3074131011963,20.584981918335,21.9,23.1105842590332,24.366418838501,25.6228065490723,26.8836441040039,27.9,29.4333305358887,30.7243270874023,32.0240745544434,34.2,36.9,38.4,37.2755546569824,34.1,..,..
Benin,BEN,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,0.858274799264925,..,..,..,..,..,..,..
Benin,BEN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,72.1460037231445,71.9520034790039,71.9059982299805,71.8109970092773,71.6859970092773,71.504997253418,71.2279968261719,71.5690002441406,71.4649963378906,71.2979965209961,71.1640014648438,71.0039978027344,70.8330001831055,70.7300033569336,70.7959976196289,70.8290023803711,70.8610000610352,70.9010009765625,70.9359970092773,70.9609985351563
Benin,BEN,Population density (people per sq. km of land area),EN.POP.DNST,55.7080436324938,57.3808531394111,59.0998403689252,60.8899521106775,62.7592497339482,64.6984214260376,66.6952376729337,68.730081589216,70.7895086910252,72.8706633557999,74.9804097197588,77.1276693863072,79.3251684994679,81.5826445548067,83.9021106775452,86.2820148989003,88.7234036892515,91.2266051791415,93.7916991841078,96.4198119900674
Benin,BEN,"Population, total",SP.POP.TOTL,6281639,6470265,6664098,6865951,7076733,7295394,7520555,7750004,7982225,8216896,8454791,8696916,8944706,9199259,9460802,9729160,10004451,10286712,10575952,10872298
Benin,BEN,Refugee population by country or territory of asylum,SM.POP.REFG,2918,2903,3657,4296,4799,5021,5034,4802,30294,10797,7621,6933,7205,7139,7217,4966,194,415,530,799
Benin,BEN,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,3.50999999046326,..,20,..,..,..,..
Bermuda,BMU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,69624.4363363497,71810.384072276,73825.1848453623,79988.3500115683,84844.7383808264,83048.803111906,85321.2432651983,86733.3700723903,87616.3859691804,91944.8738136662,94029.6080297516,94903.19153445,89391.2111759902,88207.3275597322,86001.1711723395,81547.8552352009,79251.7816637313,..,..,..
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.60000000000198,3.90000000000011,3.38264871401167,9.31715557653585,7.2224360086321,-1.47779037455827,3.41070620413235,2.32126647646751,1.67420714931701,5.54386592809534,2.84589011430658,1.52789390961543,-5.28417714947457,-2.09411353414293,-3.33949441020565,-4.8345401709793,-2.51115443098975,..,..,..
Bermuda,BMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Bermuda,BMU,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Population density (people per sq. km of land area),EN.POP.DNST,1209.94,1218.86,1225.7,1236.66,1250.08,1258.24,1266.5,1274.8,1283.08,1290.46,1297.76,1305.46,1312.72,1302.48,1291.28,1295.96,1300.02,1302.78,1304.7,1306.62
Bermuda,BMU,"Population, total",SP.POP.TOTL,60497,60943,61285,61833,62504,62912,63325,63740,64154,64523,64888,65273,65636,65124,64564,64798,65001,65139,65235,65331
Bermuda,BMU,Refugee population by country or territory of asylum,SM.POP.REFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,6.78999996185303,..,..,..,..,..,..
Bhutan,BTN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1065.05676572225,1100.1615195901,1155.20975777048,1201.10578545411,1263.96776707338,1360.79225208936,1425.05517363399,1469.37315038902,1534.82074531128,1601.91580165284,1848.56625507606,1898.05279389076,1986.13561776648,2178.92138307967,2310.00365501278,2387.00567386534,2399.91891590403,2500.26014526865,2625.5742340965,2751.21290269705
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.37383851914481,5.91403083461985,7.98397202183317,6.93302423977509,8.20377386131203,10.7278406117878,7.66433404214091,5.89640819205567,7.12255964997142,6.84936593196244,17.9258249448258,4.768354225598,6.65722379603399,11.7308543603364,7.89091389329108,5.07170981496216,2.14249655359879,5.74545516756977,6.49137058721065,6.16642367210945
Bhutan,BTN,Access to electricity (% of population),EG.ELC.ACCS.ZS,16.8775234222412,21.9519081115723,27.0084552764893,32.0499572753906,37.0803184509277,42.1034355163574,41.1,52.1435317993164,59.8081116441343,62.2014350891113,71.8,72.3008041381836,77.3644866943359,82.4351654052734,87.511100769043,91.5,97.6717147827148,100,..,..
Bhutan,BTN,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,0.0135011025337857,..,..,..,..,..,..,..
Bhutan,BTN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,62.8359985351563,64.6569976806641,65.2099990844727,65.6869964599609,66.9280014038086,68.2740020751953,69.4349975585938,69.7429962158203,69.8050003051758,69.7740020751953,69.1589965820313,68.8079986572266,68.2160034179688,67.3600006103516,66.1210021972656,64.4680023193359,64.3160018920898,64.2760009765625,64.7929992675781,65.1829986572266
Bhutan,BTN,Population density (people per sq. km of land area),EN.POP.DNST,13.2852763819095,13.6219849246231,14.0086180904523,14.4074371859296,14.8140703517588,15.2361557788945,15.6641708542714,16.7978067528924,17.2269328646011,17.6359104861348,18.0223522312879,18.3894325366634,18.7438150956266,19.089671275284,19.4272896607813,19.7540992208201,20.0687619697248,20.3701235669124,20.6570821418265,20.9293753443345
Bhutan,BTN,"Population, total",SP.POP.TOTL,528754,542155,557543,573416,589600,606399,623434,640282,656639,672228,686958,700950,714458,727641,740510,752967,764961,776448,787386,797765
Bhutan,BTN,Refugee population by country or territory of asylum,SM.POP.REFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1584.11720415994,1631.57491819291,1607.21008087073,1616.53917776886,1613.41081598593,1623.51879364219,1637.80850362229,1676.22795997223,1720.09901866727,1771.94687725178,1821.79549543765,1901.89980193506,1933.74010151189,1981.16070450437,2051.152291621,2122.38456393316,2231.47724076427,2317.25718610303,2392.98397316016,2457.62596155017
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.95420874299721,5.02935475543072,0.426885422588825,2.50781080899483,1.68379912721825,2.48556573783829,2.71133983700673,4.17329558916248,4.42143312687979,4.79700882356067,4.56428492474335,6.14859767213574,3.35700125894111,4.12672256468305,5.20409271802829,5.12227466098376,6.79601170559745,5.460569751994,4.857187894912,4.26391940393987
Bolivia,BOL,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.330431,71.2,70.929888,69.963045,69.258539,63.996855,72.3,75.6934509277344,68.288209,76.211281,80.156567,84.674991,86.765597,84.4919738769531,88.335943,90.387375,89.505686,90.038729,..,..
Bolivia,BOL,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,1.29742916356694,..,..,..,..,..,..,..
Bolivia,BOL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,69.0059967041016,68.5029983520508,67.2360000610352,66.7799987792969,66.5220031738281,66.6920013427734,66.8249969482422,67.806999206543,67.1839981079102,67.6620025634766,68.0960006713867,70.0770034790039,70.004997253418,67.9830017089844,70.1549987792969,70.7779998779297,70.661003112793,70.536003112793,70.5869979858398,70.504997253418
Bolivia,BOL,Population density (people per sq. km of land area),EN.POP.DNST,7.26562817317456,7.40907781777901,7.55350503092403,7.69824794609065,7.84304901689283,7.98794885996492,8.13294562909628,8.27816948213791,8.42371365272778,8.5694950613865,8.7154472445306,8.86167728237792,9.00835225699252,9.15558201790824,9.30337210375704,9.45167912858857,9.60053909351057,9.74998523031478,9.90003230868642,10.050661866519
Bolivia,BOL,"Population, total",SP.POP.TOTL,7870855,8026254,8182712,8339512,8496375,8653345,8810420,8967741,9125409,9283334,9441444,9599855,9758748,9918242,10078343,10239004,10400264,10562159,10724705,10887882
Bolivia,BOL,Refugee population by country or territory of asylum,SM.POP.REFG,333,349,350,351,347,350,527,524,535,567,632,664,679,695,716,733,748,763,775,761
Bolivia,BOL,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2255.05736934854,2608.19884143362,2852.02104121862,3002.82084105655,3131.1394017013,3293.14024872433,3421.74843067042,3628.51643997036,3946.05667880525,4160.56310253483,4405.28505871939,4659.60279339669,4546.45977487413,4611.47029811707,4695.25830755624,4703.29047798876,4873.60823503869,4980.20790993324,5173.99424090682,5305.56239903759
Bosnia and Herzegovina,BIH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,34.3895745908777,15.5999963635658,9.59999979508615,5.50000043583101,4.39999950666288,5.30000026724034,4.00000006535353,6.09999977115795,8.75823033528202,5.37847682131678,5.7287569117034,5.4815078695448,-2.86988127841157,0.767254237498619,0.908247973723547,-0.933187591316027,2.3941919792446,1.08187567036184,3.01592135332345,1.98766904630641
Bosnia and Herzegovina,BIH,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.0462265014648,98.2582855224609,98.454833984375,98.6374282836914,99.4,98.5,99.1345977783203,99.2962265014648,99.4620666503906,99.6318817138672,99.7,99.9121551513672,99.9764099121094,99.9970397949219,100,100,100,100,..,..
Bosnia and Herzegovina,BIH,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,0.493228498579901,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,36.7060012817383,36.359001159668,35.9379997253418,35.4739990234375,32.5470008850098,34.2799987792969,36.015998840332,33.9739990234375,35.2319984436035,30.7369995117188,32.4550018310547,35.7220001220703,35.2080001831055,34.1769981384277,33.6940002441406,33.7830009460449,33.742000579834,33.5130004882813,33.9990005493164,34.1279983520508
Bosnia and Herzegovina,BIH,Population density (people per sq. km of land area),EN.POP.DNST,73.28966796875,73.25166015625,73.4202734375,73.5684765625,73.657890625,73.74623046875,73.81341796875,73.85326171875,73.8580078125,73.817734375,73.7109375,73.50779296875,73.17501953125,72.696953125,72.04814453125,71.25390625,70.41013671875,69.6484765625,69.06173828125,68.6878125
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,3752431,3750485,3759118,3766706,3771284,3775807,3779247,3781287,3781530,3779468,3774000,3763599,3746561,3722084,3688865,3648200,3604999,3566002,3535961,3516816
Bosnia and Herzegovina,BIH,Refugee population by country or territory of asylum,SM.POP.REFG,40000,40000,65645,38152,32745,28022,22517,22215,10568,10318,7367,7257,7132,7016,6933,6903,6926,6890,6798,5256
Bosnia and Herzegovina,BIH,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.0699996948242,27.6700000762939,..
Botswana,BWA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4641.80547984061,4585.73992768727,4939.59805552704,4954.77428993194,4891.91484358506,5115.89988635339,5280.21517473814,5349.00202419483,5512.81122938706,5883.89905903791,6270.47407967408,6552.77664070476,5948.85324807045,6346.15620387349,6610.33192292142,6779.39389833976,7409.42115464541,7574.28209298197,7308.61150787729,7383.32518609924
Botswana,BWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.02654902640244,0.721993155129823,9.66724074151198,1.98769585438754,0.250573866722732,6.06953086765014,4.62589479191556,2.70582173663567,4.55664565732845,8.36387106895727,8.27676375751889,6.24543739818513,-7.65231020253476,8.56363174773267,6.04831638074153,4.45616721770774,11.3434242252287,4.14925273422297,-1.69993608645707,2.89999999999999
Botswana,BWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,20.9159698486328,23.0309829711914,25.1281566619873,27.2102890014648,24.8,31.3450222015381,33.4054183959961,35.4663734436035,37.5317764282227,39.6055297851563,41.6905899047852,43.1,45.8904647827148,48.0017738342285,53.24,52.2383918762207,54.3602027893066,56.4823036193848,..,..
Botswana,BWA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,0.740418784027821,..,..,..,..,..,..,..
Botswana,BWA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,59.1730003356934,59.0410003662109,61.007999420166,63.0970001220703,61.1769981384277,59.4990005493164,57.5579986572266,59.0009994506836,60.4799995422363,62.5859985351563,62.2220001220703,66.5660018920898,64.8679962158203,63.0979995727539,63.3740005493164,63.625,63.6829986572266,64.0309982299805,63.5480003356934,63.2290000915527
Botswana,BWA,Population density (people per sq. km of land area),EN.POP.DNST,2.889621159988,2.9460677924232,2.9994212411554,3.04967091913257,3.0965980272793,3.14074250524941,3.18377181373846,3.22786864997441,3.27466694898805,3.32475429216735,3.37800010587052,3.43435321934607,3.49351895964569,3.55524853104653,3.61960545586082,3.68661443720996,3.75576906110494,3.82646586557973,3.89814726589381,3.97060328551515
Botswana,BWA,"Population, total",SP.POP.TOTL,1637635,1669625,1699862,1728340,1754935,1779953,1804339,1829330,1855852,1884238,1914414,1946351,1979882,2014866,2051339,2089315,2128507,2168573,2209197,2250260
Botswana,BWA,Refugee population by country or territory of asylum,SM.POP.REFG,281,2137,1296,3551,3581,2805,2838,2839,3109,3160,2465,3019,3022,2986,3312,2785,2773,2645,2130,2080
Botswana,BWA,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8750.27405767678,8644.4208430246,8554.83443909603,8778.18814081675,8776.86371936394,8924.33352798132,8910.85562414267,9309.00819513988,9495.10493913007,9761.87640157734,10245.23081298,10658.2253077189,10540.1087666864,11224.1540829355,11559.2122714428,11671.1829427136,11912.1467557492,11866.3889224247,11322.1466804372,10826.2714348298
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.39502863721179,0.338356179270249,0.469066587492819,4.11256490969872,1.3898671662665,3.05330373122146,1.14100701302281,5.75987600394781,3.20213521300201,3.96190265641241,6.06987284607511,5.09434227022555,-0.125873061539252,7.52822356216525,3.97442540629392,1.9211503175375,3.00486535886174,0.503961790897151,-3.7692526693952,-3.59473919629714
Brazil,BRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.354139,94.193812,94.76296,94.4569702148438,96.016528,96.652996,96.980098,96.765107,97.093513,97.594314,98.125382,98.526625,98.856938,99.1600646972656,99.328691,99.519494,99.575151,99.650247,..,..
Brazil,BRA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,0.482451027992547,..,..,..,..,..,..,..
Brazil,BRA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,60.2929992675781,58.1119995117188,58.7859992980957,58.9199981689453,59.548999786377,59.9059982299805,59.5279998779297,60.7179985046387,62.4490013122559,62.0779991149902,62.1529998779297,63.2080001831055,63.1629981994629,62.984001159668,62.3769989013672,62.4959983825684,62.2970008850098,62.6829986572266,61.3930015563965,59.2879981994629
Brazil,BRA,Population density (people per sq. km of land area),EN.POP.DNST,20.0457474988454,20.3598695403523,20.6695799543918,20.9720807500233,21.2667734687383,21.5539606898185,21.8328658050715,22.1028192875448,22.3635116186137,22.6141715740583,22.8551611961513,23.0887528804255,23.3181061815189,23.545462148277,23.7716391445944,23.9958870035678,24.2169468326685,24.4328442691795,24.6420983615972,24.844387028693
Brazil,BRA,"Population, total",SP.POP.TOTL,167545164,170170640,172759243,175287587,177750670,180151021,182482149,184738458,186917361,189012412,191026637,192979029,194895996,196796269,198686688,200560983,202408632,204213133,205962108,207652865
Brazil,BRA,Refugee population by country or territory of asylum,SM.POP.REFG,2260,2347,2378,2722,2884,3182,3193,3345,3458,3492,20783,3852,4232,4357,4477,4689,5196,7490,8707,9634
Brazil,BRA,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,..,..,..,..,18.4200000762939,..,19.0300006866455,18.9300003051758,19.6200008392334,19.2800006866455,..,..
British Virgin Islands,VGB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Population density (people per sq. km of land area),EN.POP.DNST,128.466666666667,131.48,134.586666666667,137.633333333333,140.566666666667,143.526666666667,146.666666666667,150.273333333333,154.453333333333,159.366666666667,164.873333333333,170.693333333333,176.313333333333,181.493333333333,186.006666666667,190.06,193.706666666667,197.253333333333,200.753333333333,204.406666666667
British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,19270,19722,20188,20645,21085,21529,22000,22541,23168,23905,24731,25604,26447,27224,27901,28509,29056,29588,30113,30661
British Virgin Islands,VGB,Refugee population by country or territory of asylum,SM.POP.REFG,..,..,..,..,..,..,..,..,..,..,..,..,..,2,2,2,..,..,..,..
British Virgin Islands,VGB,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,36400.0373869634,35382.1426546445,35672.339906887,35923.4018274107,36162.9779292315,36832.2662281767,37202.3579409858,36752.047316298,36325.1207263069,37401.0531640605,36997.8072614836,35860.3887804149,34812.7146878375,35268.1011703581,36092.0969837904,35899.0373689733,34618.9729115639,33313.8327791027,32661.8570180811,31430.9626624001
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.47117157218256,-0.558508851097471,3.05215714160208,2.84942185782728,2.744040517652,3.87209696704298,2.90395547653115,0.504318252687327,0.38750720823208,4.39771967752176,0.154581811742773,-1.93971463784671,-1.76453554132601,2.59896574643226,3.74531835205994,0.912841670964411,-2.12602851740175,-2.349746749517,-0.566814608844453,-2.46551470989569
Brunei Darussalam,BRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Brunei Darussalam,BRN,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,64.120002746582,64.625,65.2109985351563,65.8150024414063,65.7089996337891,65.4940032958984,65.379997253418,65.3320007324219,65.2870025634766,65.0189971923828,64.8420028686523,64.7590026855469,64.7360000610352,64.7190017700195,64.3410034179688,63.8479995727539,63.2620010375977,62.6370010375977,62.3390007019043,62.0890007019043
